symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct
NESTLEIND.NS,2026-02-19,4,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1278.5,45.2,1239.67,1356.16,stop_loss_hit,1239.67,2026-03-05,9,-3.04
NTPC.NS,2026-02-19,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),363.2,58.2,352.66,384.28,target_hit,384.28,2026-02-24,3,5.8
ONGC.NS,2026-02-19,7,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),274.65,66.2,263.62,296.71,stop_loss_hit,263.62,2026-03-13,15,-4.02
PFC.NS,2026-02-19,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),402.36,58.3,384.49,438.09,stop_loss_hit,384.49,2026-03-09,11,-4.44
PNB.NS,2026-02-19,4,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Weekly trend aligned (above Weekly EMA20),122.54,55.2,117.66,132.29,stop_loss_hit,117.66,2026-03-04,8,-3.98
POWERGRID.NS,2026-02-19,5,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),294.65,65.3,284.54,314.87,timeout,300.95001220703125,2026-03-13,15,2.14
SBILIFE.NS,2026-02-19,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2040.16,52.5,1984.3,2151.89,stop_loss_hit,1984.3,2026-03-04,8,-2.74
SBIN.NS,2026-02-19,5,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1184.35,75.3,1146.35,1260.36,stop_loss_hit,1146.35,2026-03-04,8,-3.21
SHRIRAMFIN.NS,2026-02-19,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1054.7,57.6,1008.95,1146.2,stop_loss_hit,1008.95,2026-03-04,8,-4.34
SIEMENS.NS,2026-02-19,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3107.1,49.3,2965.79,3389.72,target_hit,3389.72,2026-02-24,3,9.1
SOLARINDS.NS,2026-02-19,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),13370.0,53.5,12743.59,14622.82,target_hit,14622.82,2026-03-05,9,9.37
SUNPHARMA.NS,2026-02-19,5,RSI in healthy zone; Near 20-day high; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1713.4,56.3,1671.14,1797.92,target_hit,1797.92,2026-03-06,10,4.93
TATACONSUM.NS,2026-02-19,4,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1150.76,50.9,1112.07,1228.15,stop_loss_hit,1112.07,2026-03-02,7,-3.36
TATASTEEL.NS,2026-02-19,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),201.26,60.1,192.59,218.6,stop_loss_hit,192.59,2026-03-04,8,-4.31
TITAN.NS,2026-02-19,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4198.2,55.4,4062.67,4469.26,stop_loss_hit,4062.67,2026-03-12,14,-3.23
TMPV.NS,2026-02-19,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),372.61,56.0,357.57,402.69,stop_loss_hit,357.57,2026-03-02,7,-4.04
TORNTPHARM.NS,2026-02-19,5,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4218.02,68.7,4076.59,4500.87,timeout,4381.29296875,2026-03-13,15,3.87
TVSMOTOR.NS,2026-02-19,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3816.76,56.8,3688.63,4073.02,stop_loss_hit,3688.63,2026-03-04,8,-3.36
ULTRACEMCO.NS,2026-02-19,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),12688.0,51.3,12345.4,13373.2,stop_loss_hit,12345.4,2026-03-02,7,-2.7
UNIONBANK.NS,2026-02-19,5,Uptrend (above rising SMA50); MACD bullish crossover; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),189.52,66.0,180.89,206.78,stop_loss_hit,180.89,2026-03-09,11,-4.55
UNITDSPR.NS,2026-02-19,4,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1397.1,54.4,1358.51,1474.28,stop_loss_hit,1358.51,2026-03-02,7,-2.76
VEDL.NS,2026-02-19,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),665.04,51.8,630.73,733.67,timeout,678.2230834960938,2026-03-13,15,1.98
ABB.NS,2026-02-20,7,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),5962.61,67.6,5687.5,6512.84,target_hit,6512.84,2026-03-13,14,9.23
ADANIENSOL.NS,2026-02-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),998.1,52.7,945.63,1103.04,timeout,996.5,2026-03-16,15,-0.16
ADANIPORTS.NS,2026-02-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1505.16,52.0,1446.02,1623.43,stop_loss_hit,1446.02,2026-03-02,6,-3.93
ADANIPOWER.NS,2026-02-20,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),142.7,48.2,135.08,157.94,stop_loss_hit,135.08,2026-03-02,6,-5.34
APOLLOHOSP.NS,2026-02-20,7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),7615.5,69.9,7407.51,8031.48,timeout,7490.0,2026-03-16,15,-1.65
ASIANPAINT.NS,2026-02-20,3,ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure),2428.1,39.9,2342.51,2599.28,stop_loss_hit,2342.51,2026-03-02,6,-3.52
AXISBANK.NS,2026-02-20,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1368.3,58.9,1323.27,1458.36,stop_loss_hit,1323.27,2026-03-06,9,-3.29
BAJAJ-AUTO.NS,2026-02-20,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),9670.9,56.7,9374.3,10264.1,stop_loss_hit,9374.3,2026-03-09,10,-3.07
BAJAJFINSV.NS,2026-02-20,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2058.5,58.5,2004.76,2165.98,stop_loss_hit,2004.76,2026-02-27,5,-2.61
BAJFINANCE.NS,2026-02-20,6,RSI in healthy zone; Near 20-day high; ADX greater than 25; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1030.2,64.3,994.49,1101.62,stop_loss_hit,994.49,2026-02-27,5,-3.47
BANKBARODA.NS,2026-02-20,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20),299.37,62.2,288.34,321.42,stop_loss_hit,288.34,2026-03-04,7,-3.68
BEL.NS,2026-02-20,5,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),439.28,56.1,421.72,474.4,timeout,429.5,2026-03-16,15,-2.23
BPCL.NS,2026-02-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),366.3,48.0,352.46,393.98,stop_loss_hit,352.46,2026-03-05,8,-3.78
BRITANNIA.NS,2026-02-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6098.5,57.3,5916.44,6462.62,stop_loss_hit,5916.44,2026-03-02,6,-2.99
CANBK.NS,2026-02-20,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),149.23,58.2,142.83,162.02,stop_loss_hit,142.83,2026-03-04,7,-4.29
CGPOWER.NS,2026-02-20,7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),712.15,67.6,680.27,775.91,stop_loss_hit,680.27,2026-03-04,7,-4.48
COALINDIA.NS,2026-02-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),423.55,53.7,408.09,454.47,target_hit,454.47,2026-03-05,8,7.3
CUMMINSIND.NS,2026-02-20,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),4733.9,72.2,4530.43,5140.84,stop_loss_hit,4530.43,2026-03-12,13,-4.3
DIVISLAB.NS,2026-02-20,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6291.0,53.7,6022.99,6827.02,stop_loss_hit,6022.99,2026-03-16,15,-4.26
DRREDDY.NS,2026-02-20,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1280.4,59.9,1243.24,1354.72,stop_loss_hit,1243.24,2026-03-02,6,-2.9
EICHERMOT.NS,2026-02-20,6,Uptrend (above rising SMA50); ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),7936.5,66.4,7666.61,8476.28,stop_loss_hit,7666.61,2026-03-04,7,-3.4
ENRIN.NS,2026-02-20,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),2774.6,62.5,2625.64,3072.52,timeout,2787.699951171875,2026-03-16,15,0.47
GAIL.NS,2026-02-20,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),168.47,61.9,163.16,179.09,stop_loss_hit,163.16,2026-03-04,7,-3.15
GODREJCP.NS,2026-02-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1199.94,52.8,1158.99,1281.83,stop_loss_hit,1158.99,2026-03-02,6,-3.41
GRASIM.NS,2026-02-20,5,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2832.8,46.9,2742.12,3014.16,stop_loss_hit,2742.12,2026-03-02,6,-3.2
HAL.NS,2026-02-20,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),4170.0,45.6,3978.33,4553.34,stop_loss_hit,3978.33,2026-02-23,1,-4.6
HDFCAMC.NS,2026-02-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2657.57,51.4,2557.71,2857.3,stop_loss_hit,2557.71,2026-03-02,6,-3.76
HDFCLIFE.NS,2026-02-20,3,RSI in healthy zone; MACD bullish crossover; Near 20-day high,726.06,53.4,705.31,767.57,stop_loss_hit,705.31,2026-03-02,6,-2.86
HINDALCO.NS,2026-02-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),935.7,51.3,892.6,1021.9,timeout,921.1500244140625,2026-03-16,15,-1.55
HINDZINC.NS,2026-02-20,3,ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),578.78,42.6,543.63,649.07,stop_loss_hit,543.63,2026-03-13,14,-6.07
HYUNDAI.NS,2026-02-20,5,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2293.4,59.7,2199.23,2481.74,stop_loss_hit,2199.23,2026-02-24,2,-4.11
ICICIBANK.NS,2026-02-20,7,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA50 (11d after golden cross); Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1394.5,50.2,1370.72,1442.06,stop_loss_hit,1370.72,2026-03-02,6,-1.71
INDIGO.NS,2026-02-20,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),4854.6,46.2,4689.19,5185.42,stop_loss_hit,4689.19,2026-03-02,6,-3.41
IOC.NS,2026-02-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),171.63,56.2,165.62,183.64,target_hit,183.64,2026-02-26,4,7.0
ITC.NS,2026-02-20,4,RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure),318.33,50.4,307.96,339.06,stop_loss_hit,307.96,2026-02-27,5,-3.26
JINDALSTEL.NS,2026-02-20,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1217.1,69.3,1171.46,1308.38,stop_loss_hit,1171.46,2026-03-04,7,-3.75
JSWSTEEL.NS,2026-02-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1235.8,55.8,1198.21,1310.98,stop_loss_hit,1198.21,2026-03-09,10,-3.04
KOTAKBANK.NS,2026-02-20,4,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),421.35,49.2,408.62,446.81,stop_loss_hit,408.62,2026-03-02,6,-3.02
LT.NS,2026-02-20,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),4338.23,75.0,4223.15,4568.38,stop_loss_hit,4223.15,2026-02-24,2,-2.65
MAXHEALTH.NS,2026-02-20,5,RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1087.9,64.1,1049.56,1164.58,stop_loss_hit,1049.56,2026-03-04,7,-3.52
MOTHERSON.NS,2026-02-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),129.02,60.9,122.82,141.42,stop_loss_hit,122.82,2026-03-04,7,-4.81
NESTLEIND.NS,2026-02-20,6,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1293.8,50.5,1255.1,1371.2,stop_loss_hit,1255.1,2026-03-04,7,-2.99
NSEI,2026-02-20,4,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),25571.25,47.8,25137.52,26438.71,stop_loss_hit,25137.52,2026-03-02,6,-1.7
NTPC.NS,2026-02-20,8,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),372.95,65.5,361.99,394.87,timeout,382.3999938964844,2026-03-16,15,2.53
ONGC.NS,2026-02-20,6,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),278.65,68.4,267.72,300.51,stop_loss_hit,267.72,2026-03-09,10,-3.92
PFC.NS,2026-02-20,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),406.87,60.5,389.62,441.37,stop_loss_hit,389.62,2026-03-04,7,-4.24
PNB.NS,2026-02-20,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),125.93,61.0,120.88,136.02,stop_loss_hit,120.88,2026-03-04,7,-4.01
POWERGRID.NS,2026-02-20,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),298.95,68.1,288.73,319.39,stop_loss_hit,288.73,2026-03-09,10,-3.42
RECLTD.NS,2026-02-20,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),350.8,46.2,336.28,379.84,stop_loss_hit,336.28,2026-03-02,6,-4.14
SBILIFE.NS,2026-02-20,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2077.11,60.0,2020.18,2190.98,stop_loss_hit,2020.18,2026-03-02,6,-2.74
SBIN.NS,2026-02-20,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1194.57,76.6,1157.58,1268.54,stop_loss_hit,1157.58,2026-03-04,7,-3.1
SHRIRAMFIN.NS,2026-02-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1059.3,58.5,1014.53,1148.84,stop_loss_hit,1014.53,2026-03-04,7,-4.23
SIEMENS.NS,2026-02-20,3,RSI in healthy zone; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20),3206.2,56.4,3053.34,3511.92,timeout,3149.60009765625,2026-03-16,15,-1.77
SOLARINDS.NS,2026-02-20,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),13296.0,52.1,12673.84,14540.32,target_hit,14540.32,2026-03-04,7,9.36
SUNPHARMA.NS,2026-02-20,6,RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy); Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1724.4,58.9,1683.13,1806.94,target_hit,1806.94,2026-03-09,10,4.79
TATACONSUM.NS,2026-02-20,4,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1146.5,49.6,1108.97,1221.56,stop_loss_hit,1108.97,2026-03-02,6,-3.27
TATAPOWER.NS,2026-02-20,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),378.0,54.8,364.95,404.1,stop_loss_hit,364.95,2026-03-02,6,-3.45
TATASTEEL.NS,2026-02-20,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),204.15,62.6,195.62,221.21,stop_loss_hit,195.62,2026-03-04,7,-4.18
TITAN.NS,2026-02-20,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4236.4,58.3,4104.77,4499.66,stop_loss_hit,4104.77,2026-03-04,7,-3.11
